run_id,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,fitted_T,fitted_eps,beta0,beta1,std_X,aic,valid_mvt,n_decisions,n_fit,n_steps_total,config_alpha,config_beta,config_temp,config_l1,config_trav
run_1021_l1-0.0005_beta0.0001_alpha0.2_trav50_blk1_temp0.1_eps-0.01,0.5160395492178804,0.8802242235072701,0.00014283673760891302,1,7000,0.08503776903140663,-0.005457742571479081,-0.06418021819767399,-11.759480656538324,0.23430770231964362,51870.61645101687,True,600000,50000,14239551,0.2,0.0001,0.1,0.0005,50.0
run_1029_l1-0.0005_beta0.001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,0.9839889919722289,0.0032290940452361916,0.3,3,7,0.4812273960457753,-1.981857178877762,-4.118338222558808,-2.078019680959473,0.049238667982555925,8232.22569034504,True,600000,50000,1097351,0.01,0.001,0.01,0.0005,50.0
run_1036_l1-0.0005_beta0.001_alpha0.03_trav50_blk1_temp0.001,0.9187869372470532,0.9999999958776927,0.00014283673760891302,1,7000,0.06338362481009019,-0.15376728872741127,-2.4259781479542757,-15.77694559117117,5.544086393125569,25328.53941645108,True,600000,50000,4826001,0.03,0.001,0.001,0.0005,50.0
run_1043_l1-0.0005_beta0.001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,0.5014184000876166,0.015255455228053327,0.0064794816414686825,15,2300,0.5095348648134059,-0.0028909049423869876,-0.005673615569850457,-1.9625742398730748,0.015547703942595636,69306.78134794688,True,600000,50000,15577701,0.03,0.001,1.0,0.0005,50.0
run_1050_l1-0.0005_beta0.001_alpha0.1_trav50_blk1_temp0.1,0.4669169203694049,0.9987013248293329,0.11764705882352941,2,15,0.09818849477099574,0.013012522823133229,0.13252594261152728,-10.184492616291676,0.72145498527599,62874.11491875717,True,600000,50000,15627451,0.1,0.001,0.1,0.0005,50.0
run_1058_l1-0.0005_beta0.001_alpha0.2_trav50_blk1_temp0.01,0.7063502028478266,0.999991650763936,0.00014283673760891302,1,7000,0.020294287173997633,-0.017812767925089894,-0.8777232613477933,-49.274950700474236,0.2583559601433493,31641.147582736965,True,600000,50000,10450951,0.2,0.001,0.01,0.0005,50.0
run_1065_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,0.9969082558608185,0.0006803237863290956,0.00014283673760891302,1,7000,82.83501868326483,-478.44872006172136,-5.775923367521162,-0.012072188983546762,9.123875825764948,2103.5073992676107,True,600000,50000,694551,0.01,0.003,0.0001,0.0005,50.0
run_1072_l1-0.0005_beta0.003_alpha0.01_trav50_blk1_temp1.0,0.5018283344382676,0.0017378537005151573,0.25,1,3,42.076219609677764,-0.3077189769096049,-0.007313370349431959,-0.02376639368452185,0.1462467306274963,69317.93907424904,True,600000,50000,15562851,0.01,0.003,1.0,0.0005,50.0
run_107_l1-1e-06_beta0.003_alpha0.1_trav500_blk1_temp1.0,0.4921140533360058,0.03595430028991203,0.0013026487190620929,3,2300,0.728905803887144,0.022994355932032005,0.03154640257960164,-1.3719193819930529,0.052450241008431875,69247.06118412744,True,600000,50000,153112501,0.1,0.003,1.0,1e-06,500.0
run_1087_l1-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,0.9135046298660529,0.9999032208415275,0.0625,1,15,0.03265413446825214,-0.07697224596298423,-2.35719755603445,-30.623993447820403,0.3790853314590408,25378.33905182338,True,600000,50000,5959401,0.1,0.003,0.001,0.0005,50.0
run_1094_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.0001,0.845406005177056,0.9999999958776927,0.00014283673760891302,1,7000,0.02015464394584655,-0.03424303632482464,-1.6990146993830377,-49.616356542288564,0.5583416596136958,28771.58766207366,True,600000,50000,7518051,0.2,0.003,0.0001,0.0005,50.0
run_1101_l1-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.1_eps-0.01,0.5093020030201068,0.8555340758079542,0.0014265335235378032,1,700,0.08906347080105777,-0.003314257097569165,-0.03721230564854433,-11.227947788310574,0.2274214757086312,52729.01092658489,True,600000,50000,14385201,0.2,0.003,0.1,0.0005,50.0
run_1109_l1-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.01_eps-0.01,0.9930302410568178,0.002450172926074967,0.00014283673760891302,1,7000,28.49433995983092,-141.3085744780424,-4.9591804785528675,-0.03509468902981158,5.01874857570314,4154.558076449978,True,600000,50000,819401,0.01,0.01,0.01,0.0005,50.0
run_1116_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.001,0.9267902129008534,0.897438517586493,0.00014283673760891302,1,7000,0.07751520999747696,-0.19676446308359685,-2.5383981168341196,-12.900693941647695,0.36549867317985274,24510.13682295691,True,600000,50000,4382601,0.03,0.01,0.001,0.0005,50.0
run_1123_l1-0.0005_beta0.01_alpha0.03_trav50_blk1_temp1.0_eps-0.01,0.5017716669206158,0.008061218437359352,0.06542056074766354,7,100,1.5735007423584382,-0.01115092352677284,-0.00708669734089817,-0.6355255978469716,0.02536953443821055,69314.9036724231,True,600000,50000,15557351,0.03,0.01,1.0,0.0005,50.0
run_1130_l1-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.1,0.46002723999493284,0.43175761505603816,0.09090909090909091,2,20,0.11642982023437577,0.018655898074701832,0.16023298874074615,-8.588864931569749,0.10823989153187699,63837.7805959175,True,600000,50000,15898001,0.1,0.01,0.1,0.0005,50.0
run_1138_l1-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.01,0.6728342126471322,0.9999938865590983,0.014084507042253521,1,70,0.016917496321581744,-0.01219805487336576,-0.7210319211244416,-59.11040150334151,0.21888337509888708,29234.11459823528,True,600000,50000,11533701,0.2,0.01,0.01,0.0005,50.0
run_1145_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.1_eps-0.01,0.5355955322673787,0.03180094582982529,0.3333333333333333,10,20,0.12612726306989225,-0.017988699346128983,-0.14262340201706203,-7.928499958378224,0.008065501748423234,69009.95034842123,True,600000,50000,14526401,0.01,0.0001,0.1,,50.0
run_1152_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.001,0.9899608627812334,0.5349456867430794,0.25,1,3,0.012373799300688416,-0.056810268521278254,-4.591174233617771,-80.81592207046424,0.05854718157278175,6146.2580880677315,True,600000,50000,1529551,0.2,0.0001,0.001,,50.0
run_115_l1-1e-05_beta0.001_alpha0.01_trav500_blk1_temp1.0,0.4992598437433584,0.004134935573654741,0.3333333333333333,1,2,9.742426113939723,0.028843691641052955,0.002960627189133375,-0.10264383720284759,0.08056924436066934,69317.76541889583,True,600000,50000,150924001,0.01,0.001,1.0,1e-05,500.0
run_1167_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp0.0001_eps-0.01,0.992923943579218,0.9869112992393739,0.09090909090909091,1,10,0.015439430235762828,-0.07633157532260056,-4.943937318735466,-64.76922948125826,0.14307442561864153,3759.536969250187,True,600000,50000,1120151,0.2,0.001,0.0001,,50.0
run_1174_dist-1e-05_beta0.001_alpha0.2_trav50_blk1_temp1.0,0.48822852089613256,0.053095318069652786,0.25,5,15,0.19929783599483986,0.00938585560597383,0.04709461876052104,-5.017615946546914,0.021195222018093925,69168.35402939052,True,600000,50000,15954451,0.2,0.001,1.0,,50.0
run_1181_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.1_eps-0.01,0.5056108117781516,0.34111913987686254,0.09090909090909091,2,20,0.10127267987136851,-0.002272983191657677,-0.022444189237854736,-9.874331372193863,0.07198491600392438,66079.6468591232,True,600000,50000,14967051,0.1,0.003,0.1,,50.0
run_1189_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.1_eps-0.01,0.5205146626334644,0.7698376847363622,0.0014265335235378032,1,700,0.0773729016158849,-0.0063526822095878585,-0.08210474309371942,-12.924421588380715,0.15803043885461732,58809.57879673089,True,600000,50000,14455451,0.2,0.003,0.1,,50.0
run_1196_dist-1e-05_beta0.01_alpha0.01_trav50_blk1_temp0.01,0.8879326833975884,0.013608559437206291,0.0625,10,150,0.198952292929246,-0.41179070014463504,-2.069796201298778,-5.026330610603383,0.013599905432672255,35041.487448129614,True,600000,50000,3896801,0.01,0.01,0.01,,50.0
run_1203_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,0.9983574232341704,0.04910705021576767,0.03225806451612903,1,30,0.2612833350112183,-1.6747857161916102,-6.4098451442366295,-3.8272628445938377,0.9007917769150987,1222.9300094552718,True,600000,50000,667851,0.03,0.01,0.0001,,50.0
run_1210_dist-1e-05_beta0.01_alpha0.03_trav50_blk1_temp1.0,0.49920851178313785,0.00723449443197538,0.02127659574468085,5,230,1.9552054219011206,0.006190093382331046,0.0031659555118828298,-0.5114552101782032,0.028290409924794837,69316.07476568288,True,600000,50000,15629401,0.03,0.01,1.0,,50.0
run_1218_dist-1e-05_beta0.01_alpha0.1_trav50_blk1_temp0.1,0.4835328564206596,0.3019416811619277,0.16666666666666666,2,10,0.09910654028122992,0.006530368289421885,0.06589240499053815,-10.090151438667393,0.06183901619520543,66527.95109915825,True,600000,50000,15756151,0.1,0.01,0.1,,50.0
run_1225_dist-1e-05_beta0.01_alpha0.2_trav50_blk1_temp0.001_eps-0.01,0.993553457049785,0.9999766728236276,0.0625,1,15,0.01024817249346901,-0.05162766802371527,-5.0377438569283175,-97.57837318188031,0.16093423051645317,3797.3424268157496,True,600000,50000,1130401,0.2,0.01,0.001,,50.0
run_1232_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.1,0.510947424038464,0.030396569175629384,0.23076923076923078,15,50,0.14148445242991795,-0.006196551485660869,-0.04379669553253727,-7.067914409149188,0.008608059713656014,69248.8624771898,True,600000,50000,15275651,0.01,0.0001,0.1,,50.0
run_123_l1-1e-05_beta0.003_alpha0.03_trav500_blk1_temp1.0,0.49731927465809045,0.007727608259311014,0.0070921985815602835,5,700,1.9995078237732031,0.021440730618746576,0.010723004113225475,-0.5001230743438323,0.030904329831485243,69314.3918771907,True,600000,50000,151465501,0.03,0.003,1.0,1e-05,500.0
run_1247_dist-0.0001_beta0.0001_alpha0.2_trav50_blk1_temp1.0_eps-0.01,0.4900863187232831,0.07077924118278228,0.375,3,5,0.14896681232871514,0.005908012268526781,0.03965992274500688,-6.7129046018207505,0.021131129412096817,69075.11945941394,True,600000,50000,15878501,0.2,0.0001,1.0,,50.0
run_1254_dist-0.0001_beta0.001_alpha0.2_trav50_blk1_temp0.0001,0.990128869050985,0.941477829193541,0.25,1,3,0.013208459588095507,-0.060867496546012874,-4.608220674034647,-75.7090554981353,0.09756267435550701,6125.2170660423535,True,600000,50000,1558551,0.2,0.001,0.0001,,50.0
run_1261_dist-0.0001_beta0.001_alpha0.2_trav50_blk1_temp0.1_eps-0.01,0.5206579770785953,0.8313926978296851,0.000999000999000999,1,1000,0.07328616724685334,-0.006059225138865809,-0.08267897430706436,-13.645139834256193,0.17501466106988023,58394.061461289326,True,600000,50000,14445201,0.2,0.001,0.1,,50.0
run_1269_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.1_eps-0.01,0.5060095271654363,0.3748195994124451,0.11764705882352941,2,15,0.09549582423602399,-0.0022956495453795873,-0.024039266258446483,-10.471662064808578,0.07526463819566814,65724.16309911056,True,600000,50000,15005351,0.1,0.003,0.1,,50.0
run_1276_dist-0.0001_beta0.003_alpha0.2_trav50_blk1_temp0.1,0.4966338646494335,0.8155629020813646,0.002849002849002849,1,350,0.08736602154641382,0.001176361186734251,0.013464744827705138,-11.446097490758955,0.19979877823790906,58778.89188295789,True,600000,50000,15006901,0.2,0.003,0.1,,50.0
run_1283_dist-0.0001_beta0.01_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9999793004794542,0.0,0.25,1,3,-28.53227559721156,307.73141518620196,-10.785379320262711,0.03504802820906894,3.0404332244595973,27.67994593731903,False,600000,50000,601101,0.01,0.01,0.001,,50.0
run_1290_dist-0.0001_beta0.01_alpha0.03_trav50_blk1_temp0.0001,0.9893933551924644,0.18701514820540133,0.047619047619047616,1,20,0.039280335400335056,-0.17816033347959265,-4.535611309420565,-25.458031093885978,0.12056544010269704,6256.320366614757,True,600000,50000,1299801,0.03,0.01,0.0001,,50.0
run_1298_dist-0.0001_beta0.01_alpha0.03_trav50_blk1_temp1.0,0.49933937061404393,0.008756349682333742,0.044585987261146494,7,150,1.3636019930257877,0.0036033442861809597,0.002642519081528517,-0.7333518175498065,0.023881003804916895,69314.96092306933,True,600000,50000,15623851,0.03,0.01,1.0,,50.0
run_1305_dist-0.0001_beta0.01_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.8543116407138741,0.9990127354718189,0.002849002849002849,1,350,0.015989035681842664,-0.02828182572509454,-1.7688262311661305,-62.54285873760428,0.13937853448022808,32910.50762118799,True,600000,50000,6448451,0.1,0.01,0.01,,50.0
run_1312_dist-0.0001_beta0.01_alpha0.2_trav50_blk1_temp0.001,0.9523757241772662,0.9992401245338597,0.0196078431372549,1,50,0.011855869054234199,-0.03551564286106559,-2.995616997674375,-84.34641066171868,0.1206893570546114,17550.794734379742,True,600000,50000,3312501,0.2,0.01,0.001,,50.0
run_131_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp1.0,0.4905500777394953,0.03615848234683555,0.002849002849002849,20,7000,0.1315742990762584,0.004974059898997118,0.03780419074179701,-7.600268494840438,0.009522604000530248,69244.0916201085,True,600000,50000,153517001,0.1,0.0001,1.0,0.0001,500.0
run_1327_dist-0.0005_beta0.0001_alpha0.01_trav50_blk1_temp0.1_eps-0.01,0.5372778913272224,0.03157144468205597,0.02097902097902098,15,700,0.19083385463750202,-0.02850843529921166,-0.1493887725181928,-5.240160357812546,0.01212116055081065,68990.12106169309,True,600000,50000,14476951,0.01,0.0001,0.1,,50.0
run_1334_dist-0.0005_beta0.0001_alpha0.03_trav50_blk1_temp0.01,0.8026218094042449,0.9984422094057817,0.00014283673760891302,1,7000,0.05278497355235304,-0.07404475471731357,-1.4027619933137736,-18.9447854702093,0.4182984614867327,41539.0168921868,True,600000,50000,7524751,0.03,0.0001,0.01,,50.0
run_1341_dist-0.0005_beta0.0001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.9948743515394349,0.9999999652296517,0.006622516556291391,1,150,0.021633211419993685,-0.11397153281055945,-5.268359403413657,-46.22522197863732,0.486833118932576,3170.779489690315,True,600000,50000,889151,0.1,0.0001,0.0001,,50.0
run_1349_dist-0.0005_beta0.0001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,0.4947386651222767,0.039450806835964636,0.014778325123152709,15,1000,0.15966923117067316,0.003360417212259605,0.02104611632198315,-6.262947423671646,0.012606096991845759,69249.662785723,True,600000,50000,15741051,0.1,0.0001,1.0,,50.0
run_1356_dist-0.0005_beta0.0001_alpha0.2_trav50_blk1_temp0.1,0.49898196408018897,0.8343663102184021,0.00014283673760891302,1,7000,0.0811585662186881,0.0003304897991360012,0.004072149306401872,-12.321558235829622,0.19516059379088285,57333.63272920266,True,600000,50000,14880301,0.2,0.0001,0.1,,50.0
run_1363_dist-0.0005_beta0.001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9990012690986746,0.00044407310168859127,0.009900990099009901,1,100,1.4723844601198939,-10.171270064302007,-6.908025953679093,-0.6791704388937735,0.3250354320272052,783.6435296374611,True,600000,50000,631251,0.01,0.001,0.001,,50.0
run_1370_dist-0.0005_beta0.001_alpha0.03_trav50_blk1_temp0.0001,0.9950606426001115,0.11220053046690648,0.03225806451612903,1,30,0.035085423421278294,-0.1861481152393317,-5.30556844089384,-28.501864948094912,0.11364385715771007,3184.0032199144352,True,600000,50000,892401,0.03,0.001,0.0001,,50.0
run_1378_dist-0.0005_beta0.001_alpha0.03_trav50_blk1_temp1.0,0.49899327969026325,0.01483940737927747,0.0196078431372549,1,50,5.3265911498827325,0.02144957895416034,0.004026886680542877,-0.1877373299097708,0.15809915844480066,69307.47348804503,True,600000,50000,15638901,0.03,0.001,1.0,,50.0
run_1385_dist-0.0005_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.8856760439463827,0.9978277362395037,0.0006662225183211193,1,1500,0.018714875760628365,-0.03831524786560314,-2.0473151067456876,-53.43342979084913,0.15334446686207498,28307.65144327856,True,600000,50000,5688101,0.1,0.001,0.01,,50.0
run_1392_dist-0.0005_beta0.001_alpha0.2_trav50_blk1_temp0.001,0.9845127192177079,0.7181569742704766,0.25,1,3,0.014154788669710788,-0.0587724904784794,-4.152127725102959,-70.64746944190387,0.07201878922377822,8724.740340331311,True,600000,50000,1899851,0.2,0.001,0.001,,50.0
run_139_l1-0.0001_beta0.003_alpha0.01_trav500_blk1_temp1.0,0.4991881592329172,0.004558950427453745,0.3333333333333333,1,2,8.798319195725249,0.02857136192756251,0.003247365922055225,-0.11365807238340023,0.08022296939727207,69317.57230694631,True,600000,50000,150945001,0.01,0.003,1.0,0.0001,500.0
run_1407_dist-0.0005_beta0.003_alpha0.01_trav50_blk1_temp0.1_eps-0.01,0.5392718581113248,0.01439167890172277,0.125,10,70,0.522063979011131,-0.08217895943642098,-0.15741166358973951,-1.915474041886883,0.015121068980603298,68996.94294628133,True,600000,50000,14427751,0.01,0.003,0.1,,50.0
run_1414_dist-0.0005_beta0.003_alpha0.03_trav50_blk1_temp0.01,0.7798351989602406,0.9915958941472371,0.000999000999000999,1,1000,0.05972088039806421,-0.07552937083947776,-1.2647062524203172,-16.74456225920631,0.36508281939316534,44083.65251897484,True,600000,50000,7999901,0.03,0.003,0.01,,50.0
run_1421_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.992820595709695,0.7310279294871336,0.3333333333333333,1,2,0.054006714302994495,-0.26621710966012424,-4.929333567055446,-18.516216231739048,0.3202206894863404,4183.522334188988,True,600000,50000,905451,0.1,0.003,0.0001,,50.0
run_1429_dist-0.0005_beta0.003_alpha0.1_trav50_blk1_temp1.0_eps-0.01,0.49629693324140844,0.027998953178193065,0.014084507042253521,1,70,3.0309870989482293,0.04489661117123213,0.014812537864912564,-0.3299255217374584,0.16978261539909056,69279.61888995995,True,600000,50000,15733401,0.1,0.003,1.0,,50.0
run_1436_dist-0.0005_beta0.003_alpha0.2_trav50_blk1_temp0.1,0.49690049611206943,0.7848024298807654,0.00014283673760891302,1,7000,0.08635265926448045,0.0010706153263947233,0.012398174364447175,-11.580419277386762,0.1826848177175444,57661.97262763386,True,600000,50000,14888051,0.2,0.003,0.1,,50.0
run_1443_dist-0.0005_beta0.01_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9999796511633442,0.0,0.000999000999000999,7,7000,-3201.578239828139,34584.94157227015,-10.802466465453824,0.0003123459509937449,44.22240244791417,27.640321947025363,False,600000,50000,601151,0.01,0.01,0.001,,50.0
run_1450_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.0001,0.9877605260138449,0.6493136456091689,0.006622516556291391,1,150,0.04062299073031151,-0.17836637087602947,-4.390773984617988,-24.616602126584286,0.20340588119583403,6885.344892085849,True,600000,50000,1357251,0.03,0.01,0.0001,,50.0
run_1458_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp1.0,0.49988274442456654,0.01227981458052213,0.0196078431372549,1,50,6.791191613730464,0.0031852203805785946,0.0004690223103319159,-0.14724956338710796,0.16679754111841524,69311.7774980935,True,600000,50000,15624051,0.03,0.01,1.0,,50.0
run_1465_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.8597336335759586,0.9996163419567935,0.002849002849002849,1,350,0.017162361836931365,-0.03111672436948014,-1.8130793806316705,-58.26703862216206,0.16655632955820412,31175.793584324627,True,600000,50000,6484151,0.1,0.01,0.01,,50.0
run_1472_dist-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.001,0.9552067816244806,0.9998219667003015,0.047619047619047616,1,20,0.01422908451011679,-0.043539164328075176,-3.059871089887695,-70.27859025568414,0.16641526722012012,17203.252193321034,True,600000,50000,3328151,0.2,0.01,0.001,,50.0
run_147_dist-1e-05_beta0.0001_alpha0.03_trav500_blk1_temp1.0,0.4971290662792662,0.00834214200704153,0.009900990099009901,5,500,1.801759123729859,0.020691151490968552,0.011483861088010128,-0.555013146224496,0.03006274942120904,69313.78788539387,True,600000,50000,151494001,0.03,0.0001,1.0,,500.0
run_1487_l1-1e-06_beta0.0001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9850571150146419,0.9100765112001266,0.25,1,3,0.01264563290167337,-0.05296578269856028,-4.188464358438828,-79.0786833506508,0.08223849156388141,7931.029001381906,True,600000,50000,14244501,0.2,0.0001,0.0001,1e-06,500.0
run_1494_l1-1e-06_beta0.0001_alpha0.2_trav500_blk1_temp1.0,0.486677293133248,0.060483878971860305,0.16666666666666666,3,15,0.31351336329142776,0.01671134219632399,0.0533034446151818,-3.1896567007590217,0.037998302419766074,69118.84514403697,True,600000,50000,154641501,0.2,0.0001,1.0,1e-06,500.0
run_1501_l1-1e-06_beta0.001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.4948959539598743,0.340978786422883,0.16666666666666666,2,10,0.08876101685166335,0.001812224215761418,0.0204168933619811,-11.266207119632163,0.0630620759835401,66094.50647688,True,600000,50000,148199501,0.1,0.001,0.1,1e-06,500.0
run_1509_l1-1e-06_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.5050805962149211,0.753418843397715,0.00014283673760891302,1,7000,0.08243095595741735,-0.0016752512693763654,-0.020323084330621813,-12.131364829938228,0.16171199416153434,58948.12064406307,True,600000,50000,142761001,0.2,0.001,0.1,1e-06,500.0
run_1516_l1-1e-06_beta0.003_alpha0.1_trav500_blk1_temp0.1,0.4674235440913254,0.3181901387522268,0.2222222222222222,2,7,0.07291265704127096,0.009514421698080908,0.13049067314465623,-13.715039892648091,0.04826641879065952,66250.08871679017,True,600000,50000,156120001,0.1,0.003,0.1,1e-06,500.0
run_1523_l1-1e-06_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7260585976207063,0.9999976221248038,0.00014283673760891302,1,7000,0.011457107937393976,-0.011167432159819538,-0.9747165009566692,-87.28206153458471,0.16105382197156745,38359.09691719168,True,600000,50000,90512501,0.2,0.003,0.01,1e-06,500.0
run_1530_l1-1e-06_beta0.01_alpha0.01_trav500_blk1_temp0.001,0.506989649271167,0.005403265400300894,0.16666666666666666,1,5,11.792231217697543,-0.3297157202328091,-0.027960418528596893,-0.0848015936542374,0.12745925797800628,69307.59090743777,True,600000,50000,148565001,0.01,0.01,0.001,1e-06,500.0
