run_id,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,fitted_T,fitted_eps,beta0,beta1,std_X,aic,valid_mvt,n_decisions,n_fit,n_steps_total,config_alpha,config_beta,config_temp,config_l1,config_trav
run_2755_l1-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.005_eps-0.01,0.887040205385525,0.31464711053397343,0.00014283673760891302,1,7000,0.10515743869025164,-0.21671458591888432,-2.0608583531330753,-9.5095507503332,0.14909930982113564,33848.68357894563,True,600000,50000,40489001,0.01,0.0001,0.005,1e-05,500.0
run_2762_l1-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.005,0.6759276080766189,0.9999881379975255,0.00014283673760891302,1,7000,0.011950878856341949,-0.00878531881870361,-0.7351190589670753,-83.67585447235389,0.14680686910294483,39921.98866846005,True,600000,50000,101192501,0.1,0.0001,0.005,1e-05,500.0
run_276_l1-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,0.9952627015941138,0.03004271226453481,0.2857142857142857,2,5,0.017011987545742447,-0.09097227890193267,-5.347539707357716,-58.78207924330792,0.0322736896758282,3276.8864484223914,True,600000,50000,878351,0.03,0.003,0.0001,1e-05,50.0
run_2777_l1-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,0.9272638217218068,0.998385476348062,0.00014283673760891302,1,7000,0.015016453031889226,-0.03822286789016156,-2.5453992237042096,-66.59362220068753,0.13482751564124987,22580.666906224073,True,600000,50000,35976501,0.1,0.001,0.003,1e-05,500.0
run_2784_l1-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.003,0.5626762949122806,0.8138687865465757,0.00014283673760891302,1,7000,0.06478107578460911,-0.016326828516228218,-0.25203083336425847,-15.436606877676816,0.14915706090799874,57640.639419279076,True,600000,50000,128398501,0.01,0.003,0.003,1e-05,500.0
run_2791_l1-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,0.8870282776931956,0.9485934871134282,0.00014283673760891302,1,7000,0.028074547194610652,-0.05785432328469436,-2.060739319628293,-35.61945249083004,0.14019836773307273,30317.252842232185,True,600000,50000,47123001,0.03,0.003,0.005,1e-05,500.0
run_2799_l1-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,0.8174719113974448,0.999969507915485,0.001996007984031936,1,500,0.011668106323049958,-0.017494137331313386,-1.4993124717036814,-85.70370995201965,0.1393869738444026,34840.55566120539,True,600000,50000,70428501,0.2,0.003,0.005,1e-05,500.0
run_2806_l1-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.005,0.5652761524444203,0.9892728306980525,0.00014283673760891302,1,7000,0.029987671087624953,-0.007874863811029312,-0.2626033808367013,-33.3470377568824,0.1576296574761567,50128.83930602255,True,600000,50000,124437001,0.03,0.01,0.005,1e-05,500.0
run_2813_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.003_eps-0.01,0.8889971925289349,0.9999866217543055,0.009900990099009901,1,100,0.01021829753468692,-0.021259562283443764,-2.08053858397412,-97.86366041949856,0.13608602668954337,28082.74585256049,True,600000,50000,52915501,0.2,0.01,0.003,1e-05,500.0
run_2820_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.003,0.8066912242081827,0.9999999958776927,0.00014283673760891302,1,7000,0.02325797639233875,-0.03322755886635771,-1.4286521882145762,-42.996002022317086,0.6739886541604869,34725.29016155215,True,600000,50000,74448501,0.03,0.0001,0.003,0.0001,500.0
run_2828_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.003,0.6895349509939999,0.9999993064035957,0.00014283673760891302,1,7000,0.012407407251965834,-0.009900441667564557,-0.797946054845256,-80.59701593510277,0.18814484564434672,34028.78661687716,True,600000,50000,99594001,0.2,0.0001,0.003,0.0001,500.0
run_2835_l1-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.005_eps-0.01,0.872201416560517,0.3281271686903702,0.00014283673760891302,1,7000,0.11220287714761197,-0.21549290998000536,-1.9205649218469416,-8.912427429863666,0.15299798946253584,36478.55114780262,True,600000,50000,44991001,0.01,0.001,0.005,0.0001,500.0
run_2842_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.005,0.7196278869813708,0.9999961615475755,0.00014283673760891302,1,7000,0.01349270605069204,-0.01271844814699298,-0.942616558843706,-74.11411737890118,0.18288520197110775,35409.60879366745,True,600000,50000,94197501,0.1,0.001,0.005,0.0001,500.0
run_284_l1-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,0.98662347686876,0.8671638578328991,0.125,1,7,0.02152683508455247,-0.09258233934938506,-4.300787318978515,-46.453647090816155,0.1329743454879266,7623.0586387818375,True,600000,50000,1790951,0.1,0.003,0.001,1e-05,50.0
run_2857_l1-0.0001_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,0.9003378841231714,0.9998389338429365,0.00014283673760891302,1,7000,0.015288187921507603,-0.033649064588570234,-2.200984496091413,-65.40997567103346,0.16735522752768023,25194.313178046155,True,600000,50000,50276001,0.1,0.003,0.003,0.0001,500.0
run_2864_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.003,0.5023050100003049,1.4531843221199381e-05,0.25,1,3,4029.099180024445,-37.148718775244326,-0.009220105317690129,-0.00024819443635386827,0.11710296392662366,69317.5847348276,True,600000,50000,149966501,0.01,0.01,0.003,0.0001,500.0
run_2871_l1-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.005_eps-0.01,0.8578966272726446,0.9282792686662977,0.00014283673760891302,1,7000,0.04250772554009955,-0.07642586573458206,-1.7979288414875532,-23.52513542642155,0.18659593677745073,33881.026845974775,True,600000,50000,57196001,0.03,0.01,0.005,0.0001,500.0
run_2879_l1-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.005_eps-0.01,0.7657261027756088,0.9999989672804902,0.00014283673760891302,1,7000,0.011364697264754163,-0.013459592890452059,-1.1843336058053116,-87.99178514867651,0.17111969699591398,34006.85720559039,True,600000,50000,84752501,0.2,0.01,0.005,0.0001,500.0
run_2886_l1-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp0.005,0.7676541263734316,0.9965895032302745,0.00014283673760891302,1,7000,0.03668589655759208,-0.04384376178632573,-1.1951121793492694,-27.258431545488612,0.25536218758295964,36158.55194027547,True,600000,50000,84296501,0.03,0.0001,0.005,0.0005,500.0
run_2893_l1-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,0.7571768584506205,0.9999892415751689,0.00014283673760891302,1,7000,0.022430270152281124,-0.025509127338842256,-1.137263491061788,-44.58261060660036,0.28430299354757554,32002.864897614258,True,600000,50000,88765001,0.2,0.0001,0.003,0.0005,500.0
run_2900_l1-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.003,0.7942921692395515,0.9984246792194499,0.00014283673760891302,1,7000,0.030460109018742413,-0.04115143975744148,-1.3509945001221297,-32.82982340557908,0.2396546152089087,32346.222698132155,True,600000,50000,82994501,0.03,0.001,0.003,0.0005,500.0
run_2908_l1-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.003,0.6779026504683447,0.999991761669463,0.00014283673760891302,1,7000,0.027988759964823143,-0.020827831995819977,-0.7441498666606463,-35.728628251370225,0.35418138064679183,33454.82409247218,True,600000,50000,103424501,0.2,0.001,0.003,0.0005,500.0
run_2915_l1-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.005_eps-0.01,0.8111281853237768,0.3879517333772664,0.00028563267637817766,2,7000,0.09745036130636245,-0.14202001923933186,-1.4573575442460622,-10.261634606527732,0.12249691262687908,43108.36279012158,True,600000,50000,58031001,0.01,0.003,0.005,0.0005,500.0
run_2922_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005,0.7342196910937658,0.9998987637103424,0.00014283673760891302,1,7000,0.026569226026175365,-0.026998006288982853,-1.016138229332878,-37.63752843288788,0.2746526203691523,33061.89472081936,True,600000,50000,94512501,0.1,0.003,0.005,0.0005,500.0
run_292_l1-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,0.9754162622011299,0.016283483576219004,0.09090909090909091,1,10,0.4205190985843353,-1.5478379328640903,-3.680779156225816,-2.3780132777951573,0.1405346353301502,11776.792629478137,True,600000,50000,1367251,0.01,0.0001,0.01,0.0001,50.0
run_2937_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003_eps-0.01,0.7865524055339823,0.9998232848229803,0.00014283673760891302,1,7000,0.026976029338739393,-0.03518397205576705,-1.3042680082365012,-37.069947820820786,0.27019574091510734,31512.764670484976,True,600000,50000,85757001,0.1,0.01,0.003,0.0005,500.0
run_2944_dist-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.003,0.6719961422628353,0.93132327975992,0.00014283673760891302,1,7000,0.04687046603944096,-0.033616774531788976,-0.7172272301175936,-21.335396988767116,0.16690926524218358,49465.239556669454,True,600000,50000,101730501,0.01,0.0001,0.003,,500.0
run_2951_dist-1e-05_beta0.0001_alpha0.03_trav500_blk1_temp0.005_eps-0.01,0.9049414790777687,0.9393344931242761,0.00014283673760891302,1,7000,0.027707942725877784,-0.06243645653724551,-2.253377565954512,-36.090734339004236,0.1386944331215533,27148.980955774867,True,600000,50000,42173001,0.03,0.0001,0.005,,500.0
run_2959_dist-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.005_eps-0.01,0.8462877165838106,0.9999949243131164,0.00014283673760891302,1,7000,0.010615900246450687,-0.018108356636381488,-1.7057768268344293,-94.1983229669419,0.14787182765169327,32675.442717467628,True,600000,50000,61503501,0.2,0.0001,0.005,,500.0
run_2966_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.005,0.6708899653153034,0.9955673343044114,0.00014283673760891302,1,7000,0.02551420156000807,-0.018171545796570678,-0.7122129906292443,-39.19385827724423,0.16185060515798322,45782.891612733896,True,600000,50000,102194001,0.03,0.001,0.005,,500.0
run_2973_dist-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,0.9225194496457575,0.9999385662214745,0.009900990099009901,1,100,0.0108074280538934,-0.02677088028538885,-2.4770815176275525,-92.52895277334258,0.1316517752072031,23725.857531336384,True,600000,50000,39798501,0.2,0.001,0.003,,500.0
run_2980_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.003,0.7327054404935398,0.9989292368081494,0.00014283673760891302,1,7000,0.021170456588940657,-0.021348129581914937,-1.0083924969793563,-47.23563687910232,0.16876810588687421,41672.27899363679,True,600000,50000,88430501,0.03,0.003,0.003,,500.0
run_2988_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.003,0.6318460705882961,0.9999993063549398,0.00014283673760891302,1,7000,0.01095316524916232,-0.005916293808474985,-0.5401446681293751,-91.2978100167418,0.1644480197686375,40207.19904860294,True,600000,50000,108261501,0.2,0.003,0.003,,500.0
run_2995_dist-1e-05_beta0.01_alpha0.01_trav500_blk1_temp0.005_eps-0.01,0.8828493876034583,0.0,0.16666666666666666,1,5,-365.5426129067552,738.2843041670221,-2.0196942246931635,0.0027356591671983425,0.11836507988106791,36114.6642120123,False,600000,50000,35689001,0.01,0.01,0.005,,500.0
run_3002_dist-1e-05_beta0.01_alpha0.1_trav500_blk1_temp0.005,0.614647803181198,0.9999833059278038,0.00014283673760891302,1,7000,0.013218949586933022,-0.00617181801619882,-0.4668917129617987,-75.64897599643648,0.15596832548812162,41092.12907316061,True,600000,50000,113789001,0.1,0.01,0.005,,500.0
run_300_l1-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.9757174464278434,0.9227345593662648,0.3333333333333333,1,2,0.021140414467091074,-0.0780803220046284,-3.693414910392354,-47.302762278227,0.13052592548451586,12992.927144820234,True,600000,50000,2846401,0.1,0.0001,0.0001,0.0001,50.0
run_3017_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,0.9469734833196084,0.9962551919617715,0.00014283673760891302,1,7000,0.015373260730119616,-0.04431310104567836,-2.8824789889147717,-65.04800884829716,0.1302002369142964,18445.784094212155,True,600000,50000,29675501,0.1,0.0001,0.003,,500.0
run_3024_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.003,0.6226697135354428,0.9187427206148063,0.00014283673760891302,1,7000,0.04744656923837157,-0.0237657648632671,-0.5008953280450666,-21.0763394709531,0.15531720537753332,53144.17277920344,True,600000,50000,112719001,0.01,0.001,0.003,,500.0
run_3031_dist-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.005_eps-0.01,0.9000712308619633,0.968505440962387,0.00014283673760891302,1,7000,0.026824521497601138,-0.058960735009619646,-2.1980162820385214,-37.279322954164456,0.15120983865605897,28198.974803660625,True,600000,50000,43682501,0.03,0.001,0.005,,500.0
run_3039_dist-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.005_eps-0.01,0.8294702826223024,0.9999996060429504,0.00014283673760891302,1,7000,0.011554038935777573,-0.01827707661058995,-1.5818777063312643,-86.54982085125727,0.18914307390071836,33336.92632597613,True,600000,50000,66889501,0.2,0.001,0.005,,500.0
run_3046_dist-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.005,0.6379421247578569,0.9956894174190822,0.00014283673760891302,1,7000,0.025003993741083023,-0.014163349485587569,-0.5664434902779694,-39.99361103490206,0.15726571591492924,46244.52769509025,True,600000,50000,108704001,0.03,0.003,0.005,,500.0
run_3053_dist-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.003_eps-0.01,0.9138283266107192,0.9999849581083862,0.009900990099009901,1,100,0.012578030266390655,-0.029700518196331373,-2.36130121865688,-79.50370438144576,0.16948657582541396,24901.24156921206,True,600000,50000,42545501,0.2,0.003,0.003,,500.0
run_3060_dist-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.003,0.63353609502111,0.997688700701734,0.00014283673760891302,1,7000,0.02081632946850753,-0.011395211474165558,-0.5474169445389049,-48.039208906299905,0.14372731861469681,45136.406942414964,True,600000,50000,110335001,0.03,0.01,0.003,,500.0
run_3068_dist-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.003,0.6058371579175849,0.9999984279037328,0.00014283673760891302,1,7000,0.011870370897634938,-0.005102444565176628,-0.42984710496225886,-84.24336599282174,0.1679173047987993,39603.629468370054,True,600000,50000,113031501,0.2,0.01,0.003,,500.0
run_3075_dist-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.005_eps-0.01,0.8878399643279995,0.3698086003968839,0.00014283673760891302,1,7000,0.1011180680244899,-0.20919960804754514,-2.0688647650672958,-9.88942945149831,0.16557533215215495,33561.510409299946,True,600000,50000,40973001,0.01,0.0001,0.005,,500.0
run_3082_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.005,0.7011153375069511,0.9999669125625814,0.00014283673760891302,1,7000,0.015943941677832144,-0.013594038277482144,-0.8526146515188765,-62.7197477390652,0.18073936093825635,38694.22218391344,True,600000,50000,97464501,0.1,0.0001,0.005,,500.0
run_308_l1-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.999045627747656,0.0009469457024204875,0.09090909090909091,1,10,0.2444521213627778,-1.6997982984344895,-6.953501933050985,-4.090780617591596,0.11690982465079401,770.8200379072705,True,600000,50000,629101,0.01,0.001,0.001,0.0001,50.0
run_3097_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,0.9360245743092338,0.9992398835086564,0.00014283673760891302,1,7000,0.018017406868016013,-0.04834327361527668,-2.683142694695666,-55.50188255864785,0.1778153877073663,20793.062684484325,True,600000,50000,32733001,0.1,0.001,0.003,,500.0
run_3104_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.003,0.5763736721603556,0.8289992287950173,0.00014283673760891302,1,7000,0.07201990293443432,-0.022175246611097495,-0.30790442235510174,-13.8850506492682,0.1734833360499777,56140.54762081914,True,600000,50000,124031001,0.01,0.003,0.003,,500.0
run_3111_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,0.8923424178447803,0.9997744114411646,0.00014283673760891302,1,7000,0.029156119600892868,-0.0616621105912902,-2.114894280698515,-34.29811695412912,0.30689508029558704,28640.102547307153,True,600000,50000,47378001,0.03,0.003,0.005,,500.0
run_3119_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,0.8207951887110965,0.9999994252690146,0.00014283673760891302,1,7000,0.013967377307908462,-0.021254776298664606,-1.5217442638017624,-71.59540248359944,0.2226075135822228,33781.06008620456,True,600000,50000,69835001,0.2,0.003,0.005,,500.0
run_3126_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005,0.5990905795967374,0.9834463940952788,0.00014283673760891302,1,7000,0.034389655923206065,-0.013813543698906994,-0.4016772871980276,-29.07851134751256,0.1672497300570801,47239.55957917875,True,600000,50000,117469001,0.03,0.01,0.005,,500.0
run_3133_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003_eps-0.01,0.8983560651049127,0.9999994396124743,0.014084507042253521,1,70,0.010598287818375,-0.02309462964722244,-2.1790906269955843,-94.35486345881543,0.17578794728682853,26949.348132972027,True,600000,50000,50783501,0.2,0.01,0.003,,500.0
run_318_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.9692069573813705,0.9840456722414865,0.09090909090909091,1,10,0.02770523785502303,-0.0955606125106614,-3.4491893919378867,-36.09425788844825,0.2097888656160937,13822.81710539555,True,600000,50000,2833351,0.1,0.001,0.0001,0.0001,50.0
run_326_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9992130552602441,0.00012494131284235266,0.3,3,7,0.5113029882662354,-3.654060180328039,-7.146565273789032,-1.9557875133702525,0.04057872599332014,687.9629927516496,True,600000,50000,625601,0.01,0.003,0.001,0.0001,50.0
run_334_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,0.9031173370443109,0.5340763686552685,0.0014265335235378032,1,700,0.07896164476102882,-0.17627017773372236,-2.2323519003079295,-12.664376521365798,0.190090245659172,29924.79485817148,True,600000,50000,4449751,0.03,0.003,0.01,0.0001,50.0
run_342_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,0.998728633373675,0.0027404676085421853,0.0196078431372549,1,50,0.16633869727940073,-1.1088787442368457,-6.666390697855781,-6.011830177558084,0.15587910202868116,993.0897879768761,True,600000,50000,654351,0.01,0.0001,0.0001,,50.0
run_350_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,0.9968458591203665,0.027605049007179527,0.03225806451612903,1,30,0.0825537883720415,-0.475169699315725,-5.755879998799071,-12.11331447920166,0.18219647161471694,1927.3155936175722,True,600000,50000,741701,0.03,0.0001,0.001,,50.0
run_358_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.873444980112887,0.9997732474629308,0.00014283673760891302,1,7000,0.016616813022227277,-0.03209982743087749,-1.9317679863123902,-60.180011573962005,0.17188394716445438,30917.557247401513,True,600000,50000,5835301,0.1,0.0001,0.01,,50.0
run_366_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,0.9976719218757648,0.9545585748823817,0.00014283673760891302,1,7000,0.06340628474822554,-0.38426626865796737,-6.060381398844241,-15.77130727609751,0.5773276804072295,1634.4335246182652,True,600000,50000,715101,0.03,0.001,0.0001,,50.0
run_374_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,0.9958877982602988,0.999999755012416,0.3333333333333333,1,2,0.015236365443708856,-0.08364270986702813,-5.489676010728954,-65.6324504485355,0.3157002796895512,2680.59448574519,True,600000,50000,938901,0.1,0.001,0.001,,50.0
run_382_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,0.9501533617462045,0.022927574881274615,0.0196078431372549,2,100,0.2597607014747266,-0.765689436856114,-2.947672348084615,-3.849697026235106,0.062443890545576704,19863.90828934775,True,600000,50000,2113201,0.01,0.003,0.01,,50.0
run_390_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.9947847303212468,0.740685191684241,0.03225806451612903,1,30,0.021447229079290222,-0.11261801790176547,-5.250935563070531,-46.626069796849215,0.13512866471003002,3170.669966230016,True,600000,50000,912201,0.1,0.003,0.0001,,50.0
run_398_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9984947757879344,0.08404919534979882,0.004329004329004329,1,230,0.10238080666220857,-0.6651995374803671,-6.497307055560734,-9.767455762478633,0.4206897195589163,1190.9121604294726,True,600000,50000,663051,0.01,0.0001,0.001,,50.0
run_406_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,0.9047295198459268,0.6401168878667943,0.00014283673760891302,1,7000,0.056957280682139795,-0.1282060555598479,-2.250916020294658,-17.55701796194726,0.16250402645569317,29326.032212682156,True,600000,50000,4309951,0.03,0.0001,0.01,,50.0
run_414_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,0.9996060933174227,0.0003805471679075856,0.0196078431372549,1,50,0.33622751324242545,-2.635688329883105,-7.839002538684962,-2.9741765935703897,0.156750103438149,366.1897925815539,True,600000,50000,620651,0.01,0.001,0.0001,,50.0
run_422_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,0.997024461279069,0.01626547494677877,0.0196078431372549,1,50,0.1286933247502884,-0.7482680584071457,-5.814350199274565,-7.770410795900733,0.22445680883157554,1931.12844519487,True,600000,50000,725401,0.03,0.001,0.001,,50.0
run_430_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.8814284142948478,0.9996929108063186,0.0006662225183211193,1,1500,0.016857264576106243,-0.03381612641272085,-2.006026912613828,-59.32160555974283,0.17046128693246462,29079.136463012048,True,600000,50000,5849701,0.1,0.001,0.01,,50.0
run_438_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,0.998013232961017,0.7357773633721478,0.002849002849002849,1,350,0.06722771533107973,-0.41810649440061987,-6.219257821592623,-14.874817552184386,0.48695727699924224,1465.3968870328958,True,600000,50000,700201,0.03,0.003,0.0001,,50.0
run_446_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,0.9939050478977821,0.9999999958718826,0.014084507042253521,1,70,0.02964307911766106,-0.15100720367812942,-5.094180772474503,-33.73468714335447,0.7437853439266228,3712.710834107997,True,600000,50000,903051,0.1,0.003,0.001,,50.0
run_454_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.01_eps-0.01,0.7085947013291465,0.28409220222686904,0.00028563267637817766,2,7000,0.11087708315625912,-0.09852189872674502,-0.8885686376498385,-9.01899627527809,0.07780815527896374,56889.45206669337,True,600000,50000,86280001,0.01,0.0001,0.01,1e-06,500.0
run_462_l1-1e-06_beta0.0001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,0.9893873281441103,0.9381034753903161,0.3333333333333333,1,2,0.01444306520521526,-0.06549983720580438,-4.535037145865199,-69.23738041692903,0.1047636992994765,6630.719341375385,True,600000,50000,10002501,0.1,0.0001,0.0001,1e-06,500.0
run_470_l1-1e-06_beta0.001_alpha0.01_trav500_blk1_temp0.001_eps-0.01,0.9943193031036142,0.6760599847769968,0.03225806451612903,1,30,0.05305652362095765,-0.2740361203926196,-5.164984467327099,-18.847823636997468,0.3130748374881285,3786.8587115765686,True,600000,50000,3971501,0.01,0.001,0.001,1e-06,500.0
run_478_l1-1e-06_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7580029241376968,0.8491305390671632,0.00014283673760891302,1,7000,0.05139406933568791,-0.058679774859191874,-1.1417616004663167,-19.457497974491048,0.15405984755639715,46155.534881594496,True,600000,50000,80541501,0.03,0.001,0.01,1e-06,500.0
run_486_l1-1e-06_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,0.9987962630347192,0.004231970014325959,0.03225806451612903,1,30,0.03309018848546515,-0.22240312635281437,-6.721119961299249,-30.220438316307856,0.04410851025344884,1034.7164731979244,True,600000,50000,1529001,0.01,0.003,0.0001,1e-06,500.0
run_494_l1-1e-06_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.9908482602769253,0.5313043693604476,0.047619047619047616,1,20,0.028488823446018288,-0.13345923830390855,-4.684617409939452,-35.10148468906897,0.13703981539062912,5576.530621582877,True,600000,50000,7336501,0.03,0.003,0.001,1e-06,500.0
run_502_l1-1e-06_beta0.003_alpha0.1_trav500_blk1_temp0.01_eps-0.01,0.7581119371378008,0.9996556007169358,0.00014283673760891302,1,7000,0.016543802368174234,-0.018898911568424822,-1.1423559800727054,-60.44559634753177,0.15241352567589614,38652.1453648848,True,600000,50000,83979001,0.1,0.003,0.01,1e-06,500.0
run_510_l1-1e-05_beta0.0001_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,0.9870152157222376,0.4543984077416775,0.09090909090909091,1,10,0.03272475847947878,-0.1417278928912133,-4.330907223657244,-30.55790314318394,0.13576945500309798,7449.699305924808,True,600000,50000,9422501,0.03,0.0001,0.0001,1e-05,500.0
run_518_l1-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.001_eps-0.01,0.9841184352967587,0.9666714595326013,0.3333333333333333,1,2,0.015610284994144415,-0.06441720329058959,-4.126587266968744,-64.06032947989807,0.11698832282710774,9028.63296984135,True,600000,50000,14671001,0.1,0.0001,0.001,1e-05,500.0
run_526_l1-1e-05_beta0.001_alpha0.01_trav500_blk1_temp0.01_eps-0.01,0.703779910906506,0.27219139411808513,0.0013315579227696406,2,1500,0.11337081089956108,-0.09810690032306973,-0.8653629584601442,-8.820612572718852,0.0754076585538553,57545.182400629696,True,600000,50000,88222001,0.01,0.001,0.01,1e-05,500.0
run_534_l1-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,0.9848973745365921,0.6622360739461362,0.25,1,3,0.018804526105956905,-0.0785590828954653,-4.1776688470005805,-53.17868657605892,0.09122977474152455,8588.919144197436,True,600000,50000,13751501,0.1,0.001,0.0001,1e-05,500.0
run_542_l1-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01,0.9912594082940057,0.1599205034054605,0.03225806451612903,1,30,0.060270073847584114,-0.28513762149171434,-4.730998375956759,-16.591982324907743,0.18534285211333518,5506.235254206996,True,600000,50000,6005001,0.01,0.003,0.001,1e-05,500.0
run_550_l1-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7461513619145442,0.8293426365731005,0.00014283673760891302,1,7000,0.053201464736826194,-0.05736130329362101,-1.0781903012891179,-18.79647496449092,0.14941321450560285,47402.21044221685,True,600000,50000,83171001,0.03,0.003,0.01,1e-05,500.0
run_558_l1-0.0001_beta0.0001_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,0.9837523180824486,0.48717272620254104,0.047619047619047616,1,20,0.06068058308573378,-0.2489981554296688,-4.103423908729861,-16.479736171736022,0.24595364742207032,9340.654794897695,True,600000,50000,11718001,0.01,0.0001,0.0001,0.0001,500.0
run_566_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.9464880624566699,0.9954613176296376,0.3333333333333333,1,2,0.10899703460233696,-0.3131325229856613,-2.8728535976055585,-9.174561524984455,0.9010396300680091,18310.904266286652,True,600000,50000,20406001,0.03,0.0001,0.001,0.0001,500.0
